Time (s),Root Detector ID,Vehicle ID,Vehicle Type,Speed (m/s),Direction,CO2 Emission (mg)
666.0,42440453_42440452_569345535#0,veh_1450,car_normal,13.251951043682398,Left,3372.8192961394143
666.0,42440453_42440452_569345535#0,veh_376,bus_cautious,0.0,Down,5286.111111111111
666.0,42443528_42452353_384178816#4,veh_115,car_normal,26.724957223120192,Down,0.0
666.0,42443563_42443561_46482609#1,veh_960,car_cautious,0.0,Down,2624.722222222222
666.0,42445011_42437368_194926855#0,veh_46,car_cautious,6.728296309367472,Down,0.0
666.0,42445011_42437368_194926855#0,veh_995,car_cautious,0.0,Down,2624.722222222222
666.0,42445011_42437368_194926855#0,veh_846,car_cautious,4.321709725669415,Down,0.0
666.0,42445011_42437368_194926855#0,veh_850,car_cautious,0.0,Down,2624.722222222222
666.0,42445011_42437368_194926855#0,veh_993,car_cautious,0.0,Down,2624.722222222222
666.0,42445018_42435675_846142552#2,veh_879,car_cautious,0.0,Down,2624.722222222222
666.0,42445020_42452365_1136391283#1,veh_812,car_cautious,10.669142141936808,Left,1875.0477615414952
666.0,42445916_42437358_reverse_-1272613981#1,veh_1043,car_normal,0.0,Down,2624.722222222222
666.0,42445916_42437358_reverse_-1272613981#1,veh_1039,car_normal,10.367682241011412,Down,0.0
666.0,42446363_42445027_965833822#4,veh_660,car_aggressive,0.0,Down,2624.722222222222
666.0,5849918504_42445011_194926846#1,veh_747,bus_cautious,0.0,Down,5286.111111111111
666.0,5849918504_42445011_194926846#1,veh_757,car_cautious,0.0,Down,2624.722222222222
667.0,42428287_42430333_reverse_-167922072#1,veh_1020,car_normal,10.09839329899705,Right,0.0
667.0,42428287_42430333_reverse_-167922072#1,veh_42148,car_normal,11.362208129104138,Right,4898.95454350562
667.0,42428305_42439996_167922074#1,veh_845,car_cautious,0.0,Down,2624.722222222222
667.0,42430333_42430338_127693103#1,veh_1017,truck_aggressive,11.360312536878672,Up,40378.68421199769
667.0,42430333_42428287_reverse_-167922072#1,veh_1020,car_normal,10.09839329899705,Down,0.0
667.0,42430333_42428287_reverse_-167922072#1,veh_42148,car_normal,11.362208129104138,Down,4898.95454350562
667.0,42430333_42437358_reverse_-511699183#2,veh_921,car_normal,8.361076809990466,Right,2490.393757756382
667.0,42430333_42437358_reverse_-511699183#2,veh_927,car_normal,12.357243619759945,Right,1765.0220322851574
667.0,42430342_42443556_464515890#1,veh_768,car_normal,14.525105683304714,Right,0.0
667.0,42430342_42443556_464515890#1,veh_770,truck_cautious,9.989858007654549,Right,24974.648767145187
667.0,42430352_42430356_464516471#16,veh_1011,car_normal,0.0,Down,2624.722222222222
667.0,42430352_42430356_464516471#16,veh_1008,truck_cautious,0.0,Down,7380.555555555556
667.0,42430361_42430363_569345537#1,veh_1119,car_cautious,8.996552501749248,Up,5671.204662768768
667.0,42430361_42430363_569345537#1,veh_762,car_aggressive,16.905517468682497,Up,10506.018751242977
667.0,42430361_42440004_569345538#1,veh_334,truck_cautious,0.0,Down,7380.555555555556
667.0,42430363_42430367_569345537#5,veh_107,car_cautious,0.0,Down,2624.722222222222
667.0,42430375_42440020_499172074#1,veh_262,car_normal,0.0,Down,2624.722222222222
667.0,42434072_42434074_5670225#1,veh_119,truck_cautious,6.069811475040137,Right,0.0
667.0,42435663_42437368_reverse_-1321771943#1,veh_939,car_normal,9.584112060670979,Right,0.0
667.0,42435671_42432700_1198594029#0,veh_42006,car_cautious,0.0,Down,2624.722222222222
667.0,42435677_42445020_452322756#5,veh_615,car_normal,0.0,Down,2624.722222222222
667.0,42435684_42435687_1207834765#1,veh_830,car_normal,0.0,Down,2624.722222222222
667.0,42435684_42435687_1207834765#1,veh_839,car_normal,0.0,Down,2624.722222222222
667.0,42435687_42445025_663612299#1,veh_44,car_aggressive,0.0,Down,2624.722222222222
667.0,42435710_42440960_499172074#14,veh_135,car_cautious,0.0,Down,2624.722222222222
667.0,42436701_42436700_420281338#1,veh_333,car_cautious,0.0,Down,2624.722222222222
667.0,42437358_42430333_reverse_-511699183#2,veh_921,car_normal,8.361076809990466,Down,2490.393757756382
667.0,42437358_42430333_reverse_-511699183#2,veh_927,car_normal,12.357243619759945,Down,1765.0220322851574
667.0,42437358_42445916_reverse_-1272613981#1,veh_1043,car_normal,2.0066120056668297,Right,3445.544455217999
667.0,42437358_42445916_reverse_-1272613981#1,veh_1039,car_normal,8.467927395208733,Right,0.0
667.0,42437368_42435663_reverse_-1321771943#1,veh_939,car_normal,9.584112060670979,Down,0.0
667.0,42439981_5849918504_569345543#1,veh_766,truck_aggressive,0.0,Down,7380.555555555556
667.0,42439981_42437363_569345544#1,veh_340,car_cautious,0.0,Down,2624.722222222222
667.0,42439981_42437363_569345544#1,veh_169,car_cautious,0.0,Down,2624.722222222222
667.0,42439990_42428297_569345542#0,veh_40984,truck_cautious,5.183923029340804,Down,17353.30620089274
667.0,42440004_42428310_1059314985#1,veh_183,car_cautious,0.0,Down,2624.722222222222
667.0,42440004_42428310_1059314985#1,veh_577,car_aggressive,0.03793824289907947,Left,2619.1275484698904
667.0,42440453_42440452_569345535#0,veh_1397,car_aggressive,0.0,Down,2624.722222222222
667.0,42440453_42440452_569345535#0,veh_1450,car_normal,12.873051852362456,Left,0.0
667.0,42440453_42440452_569345535#0,veh_376,bus_cautious,0.0,Down,5286.111111111111
667.0,42443528_42452353_384178816#4,veh_115,car_normal,26.592399187618913,Down,3806.6711948947204
667.0,42443563_42443561_46482609#1,veh_960,car_cautious,0.0,Down,2624.722222222222
667.0,42445011_42437368_194926855#0,veh_46,car_cautious,3.513011979103414,Down,0.0
667.0,42445011_42437368_194926855#0,veh_995,car_cautious,0.0,Down,2624.722222222222
667.0,42445011_42437368_194926855#0,veh_846,car_cautious,1.5639723179597695,Down,0.0
667.0,42445011_42437368_194926855#0,veh_850,car_cautious,0.0,Down,2624.722222222222
667.0,42445011_42437368_194926855#0,veh_993,car_cautious,0.0,Down,2624.722222222222
667.0,42445018_42435675_846142552#2,veh_879,car_cautious,0.0,Down,2624.722222222222
667.0,42445020_42452365_1136391283#1,veh_812,car_cautious,11.184194251111238,Left,3657.055129579261
667.0,42445916_42437358_reverse_-1272613981#1,veh_1043,car_normal,2.0066120056668297,Down,3445.544455217999
667.0,42445916_42437358_reverse_-1272613981#1,veh_1039,car_normal,8.467927395208733,Down,0.0
667.0,42446363_42445027_965833822#4,veh_660,car_aggressive,0.0,Down,2624.722222222222
667.0,5849918504_42445011_194926846#1,veh_747,bus_cautious,0.0,Down,5286.111111111111
667.0,5849918504_42445011_194926846#1,veh_757,car_cautious,0.0,Down,2624.722222222222
668.0,42428287_42430333_reverse_-167922072#1,veh_1020,car_normal,10.057884933039984,Right,2007.6228646408158
668.0,42428287_42430333_reverse_-167922072#1,veh_42148,car_normal,10.986656677268355,Right,0.0
668.0,42428305_42439996_167922074#1,veh_845,car_cautious,0.0,Down,2624.722222222222
668.0,42430333_42430338_127693103#1,veh_1017,truck_aggressive,12.292339446580197,Up,35885.20144690151
668.0,42430333_42428287_reverse_-167922072#1,veh_1020,car_normal,10.057884933039984,Down,2007.6228646408158
668.0,42430333_42428287_reverse_-167922072#1,veh_42148,car_normal,10.986656677268355,Down,0.0
668.0,42430333_42437358_reverse_-511699183#2,veh_921,car_normal,8.993404750864267,Right,3575.1006639188863
668.0,42430333_42437358_reverse_-511699183#2,veh_927,car_normal,12.87534392682687,Right,3994.3102787731286
668.0,42430342_42443556_464515890#1,veh_768,car_normal,15.439637836776086,Right,6173.356308478565
668.0,42430342_42443556_464515890#1,veh_770,truck_cautious,10.565932939834893,Right,24489.46072428465
668.0,42430352_42430356_464516471#16,veh_1011,car_normal,0.0,Down,2624.722222222222
668.0,42430352_42430356_464516471#16,veh_1008,truck_cautious,0.0,Down,7380.555555555556
668.0,42430361_42430363_569345537#1,veh_1119,car_cautious,10.399555910322816,Up,5927.649629726964
668.0,42430361_42430363_569345537#1,veh_762,car_aggressive,12.011419106141673,Up,0.0
668.0,42430361_42440004_569345538#1,veh_334,truck_cautious,0.0,Down,7380.555555555556
668.0,42430363_42430367_569345537#5,veh_107,car_cautious,0.0,Down,2624.722222222222
668.0,42430375_42440020_499172074#1,veh_262,car_normal,0.0,Down,2624.722222222222
668.0,42434072_42434074_5670225#1,veh_119,truck_cautious,3.069811475040142,Right,0.0
668.0,42435663_42437368_reverse_-1321771943#1,veh_939,car_normal,10.302450664127484,Right,4050.284343725785
668.0,42435671_42432700_1198594029#0,veh_42006,car_cautious,0.0,Down,2624.722222222222
668.0,42435677_42445020_452322756#5,veh_615,car_normal,0.0,Down,2624.722222222222
668.0,42435684_42435687_1207834765#1,veh_830,car_normal,0.0,Down,2624.722222222222
668.0,42435684_42435687_1207834765#1,veh_839,car_normal,0.0,Down,2624.722222222222
668.0,42435687_42445025_663612299#1,veh_44,car_aggressive,0.0,Down,2624.722222222222
668.0,42435710_42440960_499172074#14,veh_135,car_cautious,0.0,Down,2624.722222222222
668.0,42436701_42436700_420281338#1,veh_333,car_cautious,0.0,Down,2624.722222222222
668.0,42437358_42430333_reverse_-511699183#2,veh_921,car_normal,8.993404750864267,Down,3575.1006639188863
668.0,42437358_42430333_reverse_-511699183#2,veh_927,car_normal,12.87534392682687,Down,3994.3102787731286
668.0,42437358_42445916_reverse_-1272613981#1,veh_1043,car_normal,3.855574121559039,Right,4099.398543259481
668.0,42437358_42445916_reverse_-1272613981#1,veh_1039,car_normal,4.109698093723035,Right,0.0
668.0,42437368_42435663_reverse_-1321771943#1,veh_939,car_normal,10.302450664127484,Down,4050.284343725785
668.0,42439981_5849918504_569345543#1,veh_766,truck_aggressive,0.0,Down,7380.555555555556
668.0,42439981_42437363_569345544#1,veh_340,car_cautious,0.0,Down,2624.722222222222
668.0,42439981_42437363_569345544#1,veh_169,car_cautious,0.0,Down,2624.722222222222
668.0,42439990_42428297_569345542#0,veh_40984,truck_cautious,5.90384852282703,Down,18609.66362500586
668.0,42440004_42428310_1059314985#1,veh_183,car_cautious,0.0,Down,2624.722222222222
668.0,42440004_42428310_1059314985#1,veh_577,car_aggressive,0.023342433238305954,Left,2621.6090091529477
668.0,42440453_42440452_569345535#0,veh_1397,car_aggressive,0.0,Down,2624.722222222222
668.0,42440453_42440452_569345535#0,veh_1450,car_normal,12.955560823718312,Left,2539.973304488833
668.0,42440453_42440452_569345535#0,veh_376,bus_cautious,0.0,Down,5286.111111111111
668.0,42443563_42443561_46482609#1,veh_960,car_cautious,0.0,Down,2624.722222222222
668.0,42445011_42437368_194926855#0,veh_46,car_cautious,0.6063229346434595,Down,0.0
668.0,42445011_42437368_194926855#0,veh_995,car_cautious,0.0,Down,2624.722222222222
668.0,42445011_42437368_194926855#0,veh_846,car_cautious,0.09430436644032078,Down,2576.428658472557
668.0,42445011_42437368_194926855#0,veh_850,car_cautious,0.0,Down,2624.722222222222
668.0,42445011_42437368_194926855#0,veh_993,car_cautious,0.0,Down,2624.722222222222
668.0,42445018_42435675_846142552#2,veh_879,car_cautious,0.0,Down,2624.722222222222
668.0,42445916_42437358_reverse_-1272613981#1,veh_1043,car_normal,3.855574121559039,Down,4099.398543259481
668.0,42445916_42437358_reverse_-1272613981#1,veh_1039,car_normal,4.109698093723035,Down,0.0
668.0,42446363_42445027_965833822#4,veh_660,car_aggressive,0.0,Down,2624.722222222222
668.0,42452353_42434072_511699175#1,veh_115,car_normal,26.82285491227596,Down,6403.567238851821
668.0,5849918504_42445011_194926846#1,veh_747,bus_cautious,0.0,Down,5286.111111111111
668.0,5849918504_42445011_194926846#1,veh_757,car_cautious,0.0,Down,2624.722222222222
669.0,42428287_42430333_reverse_-167922072#1,veh_1020,car_normal,10.574324231533772,Right,3553.961644185196
669.0,42428287_42430333_reverse_-167922072#1,veh_42148,car_normal,10.917671085672364,Right,1947.5151753854295
669.0,42428305_42439996_167922074#1,veh_845,car_cautious,0.0,Down,2624.722222222222
669.0,42430333_42430338_127693103#1,veh_1017,truck_aggressive,10.430459648651837,Up,0.0
669.0,42430333_42428287_reverse_-167922072#1,veh_1020,car_normal,10.574324231533772,Down,3553.961644185196
669.0,42430333_42428287_reverse_-167922072#1,veh_42148,car_normal,10.917671085672364,Down,1947.5151753854295
669.0,42430333_42437358_reverse_-511699183#2,veh_927,car_normal,11.901272693852341,Right,0.0
669.0,42430342_42443556_464515890#1,veh_768,car_normal,14.607474429751159,Right,0.0
669.0,42430342_42443556_464515890#1,veh_770,truck_cautious,11.109526887796818,Right,24660.408650262412
669.0,42430352_42430356_464516471#16,veh_1011,car_normal,0.0,Down,2624.722222222222
669.0,42430352_42430356_464516471#16,veh_1008,truck_cautious,0.0,Down,7380.555555555556
669.0,42430361_42430363_569345537#1,veh_1119,car_cautious,12.469876474291087,Up,8956.951566192156
669.0,42430361_42440004_569345538#1,veh_334,truck_cautious,0.0,Down,7380.555555555556
669.0,42430363_42430367_569345537#5,veh_107,car_cautious,0.0,Down,2624.722222222222
669.0,42430375_42440020_499172074#1,veh_262,car_normal,0.0,Down,2624.722222222222
669.0,42434072_42434074_5670225#1,veh_119,truck_cautious,0.06981147504012952,Right,7002.894867664853
669.0,42435663_42437368_reverse_-1321771943#1,veh_939,car_normal,9.699823916536063,Right,0.0
669.0,42435671_42432700_1198594029#0,veh_42006,car_cautious,0.0,Down,2624.722222222222
669.0,42435677_42445020_452322756#5,veh_615,car_normal,0.0,Down,2624.722222222222
669.0,42435684_42435687_1207834765#1,veh_830,car_normal,0.0,Down,2624.722222222222
669.0,42435684_42435687_1207834765#1,veh_839,car_normal,0.0,Down,2624.722222222222
669.0,42435687_42445025_663612299#1,veh_44,car_aggressive,0.0,Down,2624.722222222222
669.0,42435710_42440960_499172074#14,veh_135,car_cautious,0.0,Down,2624.722222222222
669.0,42436701_42436700_420281338#1,veh_333,car_cautious,0.0,Down,2624.722222222222
669.0,42437358_42430333_reverse_-511699183#2,veh_927,car_normal,11.901272693852341,Down,0.0
669.0,42437358_42445916_reverse_-1272613981#1,veh_1043,car_normal,6.410946119576693,Right,6385.871908638913
669.0,42437368_42435663_reverse_-1321771943#1,veh_939,car_normal,9.699823916536063,Down,0.0
669.0,42439981_5849918504_569345543#1,veh_766,truck_aggressive,0.0,Down,7380.555555555556
669.0,42439981_42437363_569345544#1,veh_340,car_cautious,0.0,Down,2624.722222222222
669.0,42439981_42437363_569345544#1,veh_169,car_cautious,0.0,Down,2624.722222222222
669.0,42439990_42428297_569345542#0,veh_40984,truck_cautious,6.66162791132927,Down,20546.6098257783
669.0,42439990_42428297_569345542#0,veh_373,car_cautious,9.341576670962244,Down,2525.454503180575
669.0,42440004_42428310_1059314985#1,veh_183,car_cautious,0.0,Down,2624.722222222222
669.0,42440004_42428310_1059314985#1,veh_577,car_aggressive,0.0085696261357915,Left,2623.5778899921775
669.0,42440453_42440452_569345535#0,veh_1397,car_aggressive,0.0,Down,2624.722222222222
669.0,42440453_42440452_569345535#0,veh_1450,car_normal,13.397106409680324,Left,3837.3412318579863
669.0,42440453_42440452_569345535#0,veh_376,bus_cautious,0.0,Down,5286.111111111111
669.0,42440951_42450426_988984235#0,veh_205,car_normal,0.0,Unknown,2624.722222222222
669.0,42443563_42443561_46482609#1,veh_960,car_cautious,0.0,Down,2624.722222222222
669.0,42445011_42437368_194926855#0,veh_46,car_cautious,0.2792183957296318,Down,2565.2980179760443
669.0,42445011_42437368_194926855#0,veh_995,car_cautious,0.0,Down,2624.722222222222
669.0,42445011_42437368_194926855#0,veh_846,car_cautious,0.01149619772292531,Down,2622.983478830096
669.0,42445011_42437368_194926855#0,veh_850,car_cautious,0.0,Down,2624.722222222222
669.0,42445011_42437368_194926855#0,veh_993,car_cautious,0.0,Down,2624.722222222222
669.0,42445018_42435675_846142552#2,veh_879,car_cautious,0.0,Down,2624.722222222222
669.0,42445916_42437358_reverse_-1272613981#1,veh_1043,car_normal,6.410946119576693,Down,6385.871908638913
669.0,42446363_42445027_965833822#4,veh_660,car_aggressive,0.0,Down,2624.722222222222
669.0,42452353_42434072_511699175#1,veh_115,car_normal,22.32285491227596,Down,0.0
669.0,5849918504_42445011_194926846#1,veh_747,bus_cautious,0.0,Down,5286.111111111111
669.0,5849918504_42445011_194926846#1,veh_757,car_cautious,0.0,Down,2624.722222222222
670.0,42428287_42430333_reverse_-167922072#1,veh_1020,car_normal,10.019507376229829,Right,0.0
670.0,42428287_42430333_reverse_-167922072#1,veh_42148,car_normal,10.57803518044474,Right,0.0
670.0,42428305_42439996_167922074#1,veh_845,car_cautious,0.0,Down,2624.722222222222
670.0,42430333_42430338_127693103#1,veh_1017,truck_aggressive,8.10995160047135,Up,0.0
670.0,42430333_42428287_reverse_-167922072#1,veh_1020,car_normal,10.019507376229829,Down,0.0
670.0,42430333_42428287_reverse_-167922072#1,veh_42148,car_normal,10.57803518044474,Down,0.0
670.0,42430333_42437358_reverse_-511699183#2,veh_927,car_normal,12.593403943738346,Right,4507.73541624496
670.0,42430342_42443556_464515890#1,veh_768,car_normal,15.1751464621484,Right,4708.999394437952
670.0,42430342_42443556_464515890#1,veh_770,truck_cautious,11.823206867426634,Right,29723.13078652417
670.0,42430352_42430356_464516471#16,veh_1011,car_normal,0.0,Down,2624.722222222222
670.0,42430352_42430356_464516471#16,veh_1008,truck_cautious,0.0,Down,7380.555555555556
670.0,42430361_42430363_569345537#1,veh_1119,car_cautious,13.756626646034421,Up,6939.521148133199
670.0,42430361_42440004_569345538#1,veh_334,truck_cautious,0.0,Down,7380.555555555556
670.0,42430363_42430367_569345537#5,veh_107,car_cautious,0.0,Down,2624.722222222222
670.0,42430363_42446353_717625447#7,veh_762,car_aggressive,6.300502347896815,Right,0.0
670.0,42430375_42440020_499172074#1,veh_262,car_normal,0.0,Down,2624.722222222222
670.0,42434072_42434074_5670225#1,veh_119,truck_cautious,0.0,Down,7380.555555555556
670.0,42435663_42437368_reverse_-1321771943#1,veh_939,car_normal,10.49988489939855,Right,4317.548588247984
670.0,42435671_42432700_1198594029#0,veh_42006,car_cautious,0.0,Down,2624.722222222222
670.0,42435677_42445020_452322756#5,veh_615,car_normal,0.0,Down,2624.722222222222
670.0,42435684_42435687_1207834765#1,veh_830,car_normal,0.0,Down,2624.722222222222
670.0,42435684_42435687_1207834765#1,veh_839,car_normal,0.0,Down,2624.722222222222
670.0,42435687_42445025_663612299#1,veh_44,car_aggressive,0.0,Down,2624.722222222222
